t_rxte,l_rxte,t_swiftpc,l_swiftpc,t_swiftwt,l_swiftwt,t_nicer,l_nicer
-2354.809495805297,0.5188460908889083,,,,,,
-2347.891718027182,0.4123160682235881,,,,,,
-2341.177643953357,0.38077755268490787,,,,,,
-2335.4113476569764,0.4070596141552652,,,,,,
-2327.0996809904464,0.42072631118440235,,,,,,
-2319.719680990558,0.47294007347764916,,,,,,
-2311.425143952947,0.39129037727305066,,,,,,
-2305.6880143233575,0.46242724888950604,,,,,,
-2299.177829138469,0.38708525579264347,,,,,,
-2291.210421730764,0.47819648577172047,,,,,,
-2284.2964402497746,0.4585725298308189,,,,,,
-2280.238292101305,0.3355723401170897,,,,,,
-2271.551903212443,0.390239086459386,,,,,,
-2263.7251439532265,0.4210767553803745,,,,,,
-2256.744773583021,0.44841010766439704,,,,,,
-2250.089218027424,0.40670921173354485,,,,,,
-2240.9482921012677,0.45997422306620434,,,,,,
-2233.542273582425,0.47223922685995606,,,,,,
-2228.675884693861,0.390589530655358,,,,,,
-2221.9744032123126,0.390239086459386,,,,,,
-2211.8334772861563,0.4725896292816768,,,,,,
-2207.148569879122,0.3537946028226058,,,,,,
-2201.0966254347004,0.4158203430863029,,,,,,
-2192.5573661751114,0.33942705917577604,,,,,,
-2186.242736545857,0.2949227349999025,,,,,,
-2179.8991254344583,0.49501701346759963,,,,,,
-2173.5042180274613,0.2525209506771062,,,,,,
-2165.1030143233947,0.2591790979808144,,,,,,
-2160.7522735828534,0.24340986109859974,,,,,,
-2150.6253291382454,0.28370902201981535,,,,,,
-2144.1904217307456,0.34783734391084137,,,,,,
-2135.6369032128714,0.27494833486302905,,,,,,
-2129.6534772864543,0.264435510274886,,,,,,
-1408.5409772866406,0.21257219217761145,,,,,,
-1394.140606916044,0.2914184601371881,,,,,,
-1379.2028291383758,0.19964141125031518,,,,,,
-1365.895884694066,0.3057860037840176,,,,,,
-1351.2611624714918,0.2619825262258363,,,,,,
-1336.5673661758192,0.2738970440493645,,,,,,
-1322.8162550642155,0.2493671200103638,,,,,,
-1310.266810619738,0.3383757683621113,,,,,,
-1296.3980143233202,0.19235251452295912,,,,,,
-1283.4955143234693,0.33382020268573265,,,,,,
-1269.4090328416787,0.22623888920674834,,,,,,
-1255.046347656753,0.26583720351027107,,,,,,
-1239.7780143232085,0.24866627339267133,,,,,,
-1226.7115328419022,0.20843714700412358,,,,,,
-1211.2047735829838,0.2710936575785946,,,,,,
-1197.7662550644018,0.3541450470185778,,,,,,
-1184.5747735830955,0.213623482991276,,,,,,
-1169.1970883975737,0.31069197188211717,,,,,,
-1155.3457921012305,0.288264587696194,,,,,,
-1140.559125435073,0.2265892916284689,,,,,,
-1128.1022735829465,0.1939294298563302,,,,,,
-1112.6986624714918,0.3201535474308469,,,,,,
-1100.075525897555,0.26688849432393585,,,,,,
-1085.8422735827044,0.2598799445985071,,,,,,
-1071.3246809900738,0.2788030539217154,,,,,,
-1056.5456995088607,0.20209439529936513,,,,,,
-1044.2591254347935,0.2938714441862374,,,,,,
-1029.575421730522,0.4687349102229905,,,,,,
-1015.9384772866033,0.3408287941854126,,,,,,
-1002.7303291382268,0.33767492174441877,,,,,,
-987.4049587682821,0.3506407721558633,,,,,,
-974.7536624716595,0.3103415694603967,,,,,,
-958.8812550646253,0.3415296408031051,,,,,,
-944.5017180270515,0.36185444336169925,,,,,,
-932.3174587679096,0.30473471297035265,,,,,,
-917.5927365459502,0.34012790579346863,,,,,,
-902.5132921016775,0.2595295004025349,,,,,,
-891.6406995090656,0.3331193560680399,,,,,,
-877.5715328422375,0.36045275012631395,,,,,,
-862.9075513607822,0.3264612505385831,,,,,,
-848.2038476569578,0.2984270098626167,,,,,,
-832.7771809902042,0.4399998647035829,,,,,,
-819.8158846939914,0.2784526097257433,,,,,,
-806.3268106197938,0.2020243189924458,,,,,,
-791.9008846939541,0.23640126959891966,,,,,,
-777.9689402496442,0.3723672679498419,,,,,,
-763.7344032120891,0.2774013189120792,,,,,,
-749.4178291382268,0.23044401068715542,,,,,,
-735.8585698790848,0.3026321313430235,,,,,,
-722.1219032122754,0.2665380919022152,,,,,,
-707.326440249104,0.27284579500995143,,,,,,
-694.6533846938983,0.27319619743167217,,,,,,
-681.238292101305,0.21852945108937533,,,,,,
-664.6421809899621,0.26723893851990776,,,,,,
-652.1171809905209,0.24586284514764936,,,,,,
-638.0420883973129,0.3155979817544681,,,,,,
-623.175977286417,0.44981184267403346,,,,,,
-610.111255064141,0.32225608728392474,,,,,,
-596.9188476568088,0.3155979817544681,,,,,,
-582.4119958048686,0.3198031032348752,,,,,,
-567.5606069159694,0.4824016072521275,,,,,,
-560.2310698791407,0.4974699975166496,,,,,,
-554.0781995090656,0.31419624674483143,,,,,,
-545.9907921012491,0.3744698495771713,,,,,,
-540.1751439529471,0.4603246672621768,,,,,,
-531.8595883976668,0.4109143332139517,,,,,,
-524.6188476565294,0.3776236802439138,,,,,,
-517.6531069162302,0.37131597713617753,,,,,,
-511.1319032125175,0.47924777658538514,,,,,,
-504.26634765649214,0.49887173252628636,,,,,,
-498.62264395318925,0.5086837104967369,,,,,,
-490.5009772866033,0.4284357493017753,,,,,,
-483.9001439535059,0.5917350999367201,,,,,,
-477.85968099022284,0.3919912238907435,,,,,,
-469.964032842312,0.5577436003489897,,,,,,
-463.0081995087676,0.4613759580758415,,,,,,
-455.3727365457453,0.4736409200920661,,,,,,
-399.99838469410315,0.5437265008944806,,,,,,
-392.99060691613704,0.4792477765820794,,,,,,
-386.09255136037245,0.5468803315612059,,,,,,
-378.0071809901856,0.557393156149293,,,,,,
-371.0725513608195,0.5780684029037481,,,,,,
-365.1795883974992,0.6597180991079085,,,,,,
-356.3309772866778,0.5475811781788953,,,,,,
-351.6393106202595,0.4715383384647482,,,,,,
-342.777551360894,0.4988717325228756,,,,,,
-335.91412543458864,0.4981708859051865,,,,,,
-331.01199580496177,0.5290085130517584,,,,,,
-323.29856987902895,0.6344872866770992,,,,,,
-315.0317180273123,0.6292308326088045,,,,,,
-309.2991254348308,0.575265016432993,,,,,,
-300.79153284197673,0.565452996688343,,,,,,
-296.56505136052147,0.673735198558692,,,,,,
-287.87338469410315,0.7003677042248778,,,,,,
-281.21384765719995,0.65936769668619,,,,,,
-273.9296809900552,0.7771114323309668,,,,,,
-268.5081995087676,0.7651968309589985,,,,,,
-258.69949580496177,0.6691796328823364,,,,,,
-253.80431061983109,0.7788635279880628,,,,,,
-247.7781995087862,0.5920855023545306,,,,,,
-240.42116247164086,0.6004958288638025,,,,,,
-231.46088469354436,0.7220942417929921,,,,,,
-225.4688476570882,0.7298036799103237,,,,,,
-219.38579210126773,0.7105301263912467,,,,,,
-211.66023654583842,0.7956840974581034,,,,,,
-204.14412543503568,0.6723335053233137,,,,,,
-197.85995876789093,0.7739575598899889,,,,,,
-191.01912543503568,0.8216157147323498,,,,,,
-184.63606987940148,0.7816669980073203,,,,,,
-175.40792173100635,0.8209149098889124,,,,,,
-160.2363476571627,0.8997611360738155,,,,,,
-159.45486617507413,0.8612141125841638,,,,,,
-158.27310691634193,0.8552568536724313,,,,,,
-157.09218099014834,0.8692739531232141,,,,,,
-156.34773654583842,0.9905219636306849,,,,,,
-155.3323661754839,0.732607066381079,,,,,,
-154.35134765692055,0.8398379774377686,,,,,,
-152.2569032125175,0.8296755552714004,,,,,,
-150.2286624717526,0.870325243936873,,,,,,
-149.18199580488726,0.927094530131943,,,,,,
-148.43625506432727,0.8436927382706858,,,,,,
-147.44421802693978,0.9228893668773073,,,,,,
-146.62477358290926,0.9039662993284517,,,,,,
-146.00162543496117,1.058504962805783,,,,,,
-144.58634765679017,0.9442655020237026,,,,,,
-143.60579210100695,0.9652911511998762,,,,,,
-142.7614402496256,0.8759320168783831,,,,,,
-141.64560691593215,0.8612141125841638,,,,,,
-140.66264395276085,1.0402827001003647,,,,,,
-140.0777365458198,0.9800091390425989,,,,,,
-138.70375506440178,0.9390090479554075,,,,,,
-137.78042173106223,0.927094530131943,,,,,,
-136.67319950880483,0.9596842947098624,,,,,,
-135.75958839757368,1.0094450311795413,,,,,,
-134.64412543503568,1.0311715687476553,,,,,,
-133.66319950856268,1.0367784252376682,,,,,,
-132.94625506410375,0.9996330949833945,,,,,,
-131.83542173122987,0.9715988125333267,,,,,,
-130.78894024947658,1.0017356766107126,,,,,,
-129.8731069159694,1.0150518876695553,,,,,,
-128.6941254348494,0.947419290916176,,,,,,
-127.81856987904757,0.9747526849743041,,,,,,
-126.77282913820818,0.9733509917389259,,,,,,
-125.4181069158949,0.9589834898664252,,,,,,
-124.70421802764758,0.9933253501014401,,,,,,
-123.72412543464452,0.8825901641820555,,,,,,
-122.54199580522254,0.9803595414643179,,,,,,
-121.62810691585764,0.936205661484652,,,,,,
-120.71458839764819,0.9390090479554075,,,,,,
-119.6008846941404,0.8633166942114823,,,,,,
-118.75366247165948,1.1394537706180035,,,,,,
-117.70708839735016,1.0893426317266053,,,,,,
-116.77532913861796,1.072522062256565,,,,,,
-115.6796809900552,0.9985818041697356,,,,,,
-114.76208839798346,1.0203083417378496,,,,,,
-113.81847728649154,0.9302484025729197,,,,,,
-112.83792173070833,0.9288466257890393,,,,,,
-112.0686624716036,1.1201802170989257,,,,,,
-110.77421802701429,1.11667594223623,,,,,,
-109.82819950859994,1.0262656006495818,,,,,,
-109.05986617552117,1.0094450311795413,,,,,,
-108.01912543503568,1.318172039260988,,,,,,
-107.09875506395474,0.6989660109895012,,,,,,
-106.1193106197752,1.113522153343756,,,,,,
-104.99542173091322,1.0658639149528926,,,,,,
-104.01532913837582,1.0784793211682977,,,,,,
-103.17847728682682,1.0564023811784646,,,,,,
-102.12375506432727,1.078128918746579,,,,,,
-100.85884765675291,1.0777785163248597,,,,,,
-100.30551432352513,1.1524195792551273,,,,,,
-99.06319950846955,1.1892145070876812,,,,,,
-98.23986617522314,1.1345478025199305,,,,,,
-97.15264395298436,1.0770776279329197,,,,,,
-96.21125506423414,1.1156246514225714,,,,,,
-95.23014395358041,1.1401546590099434,,,,,,
-94.183292101603,1.2172487895377502,,,,,,
-93.23375506466255,1.2046333833223453,,,,,,
-92.25162543449551,1.1394537706180035,,,,,,
-91.20153284212574,1.2368727454785462,,,,,,
-89.82403284171596,1.230214598174873,,,,,,
-88.70884765684605,1.2168983035675278,,,,,,
-87.86690321238711,1.1415563522453214,,,,,,
-86.94125506421551,1.1930692679205992,,,,,,
-85.76764395320788,1.2656078327720508,,,,,,
-84.92282913858071,1.2368727454785462,,,,,,
-83.87579210149124,1.2267103233121779,,,,,,
-81.82032913854346,1.2515906497727647,,,,,,
-80.86690321238711,1.280325737066271,,,,,,
-79.81810691626742,1.2494881516939502,,,,,,
-78.9048661752604,1.2988984021934085,,,,,,
-77.7216254347004,1.290137673262418,,,,,,
-76.80986617552117,1.2193512876165642,,,,,,
-75.69421802740544,1.2456333908610326,,,,,,
-74.78153284220025,1.2915394500462989,,,,,,
-73.73301432328299,1.230214598174873,,,,,,
-72.9275513603352,1.2736675897625975,,,,,,
-71.77329210145399,1.3087103383895544,,,,,,
-70.99042173055932,1.3171206648988258,,,,,,
-69.919495804701,1.406129396798599,,,,,,
-68.83116247178987,1.3342917203390885,,,,,,
-68.16032913839445,1.3132659040659094,,,,,,
-66.97866247175261,1.0413339909140231,,,,,,
-65.92551432363689,1.2848813027426256,,,,,,
-65.0856995084323,1.456591021660218,,,,,,
-63.86181061947718,1.4306592372889657,,,,,,
-62.79468098981306,1.4884798142976956,,,,,,
-62.07792173093185,0.9029150085147931,,,,,,
-60.97625506436452,1.538240634315877,,,,,,
-60.04292173078284,1.394915683818573,,,,,,
-58.926995804999024,1.3991208470732086,,,,,,
-58.03431061981246,1.527727726179287,,,,,,
-57.10218098992482,1.4208473010928186,,,,,,
-56.19736617524177,1.3066079238592423,,,,,,
-55.0724587677978,1.4383687589548018,,,,,,
-54.16153284208849,1.389308743780056,,,,,,
-53.18097728630528,1.5816937094521046,,,,,,
-52.062921731267124,1.4355652053870402,,,,,,
-51.084403212647885,1.4793686829449861,,,,,,
-50.17060691630468,1.5466509608251486,,,,,,
-49.12403284246102,1.575385964570151,,,,,,
-48.15736617567018,1.6342579159410422,,,,,,
-47.22940321220085,1.5112576426794677,,,,,,
-46.31958839762956,1.5270269213358478,,,,,,
-44.80616247141734,1.5014457064833218,,,,,,
-43.68662543455139,1.8007110972418383,,,,,,
-42.7760698790662,1.562069669962805,,,,,,
-41.79542173119262,1.6759588118716713,,,,,,
-40.815421730745584,1.6146338764517432,,,,,,
-39.965236546006054,1.5666252356391601,,,,,,
-38.78625506395474,1.6815655848131816,,,,,,
-37.874773582909256,1.77197592639983,,,,,,
-37.00421802746132,1.580291932668224,,,,,,
-35.709588397759944,1.8455657820649405,,,,,,
-34.934403212275356,1.8024632764474375,,,,,,
-34.05894024902955,1.6237450078044526,,,,,,
-32.90606987895444,1.804916260496474,,,,,,
-31.78903284203261,1.8529249013090558,,,,,,
-30.673199508804828,1.891121438828486,,,,,,
-30.03079210128635,1.91530104399414,,,,,,
-28.9848661753349,1.6826169591753437,,,,,,
-27.84625506447628,1.9524463742484133,,,,,,
-26.99625506438315,1.8560786902015312,,,,,,
-26.21569950832054,1.8269931169378026,,,,,,
-24.99597728671506,1.8928736180340853,,,,,,
-24.08060691645369,1.877104339377704,,,,,,
-23.07431061984971,1.9471898366316163,,,,,,
-22.094125434290618,1.9482412109937777,,,,,,
-21.04755136044696,1.7267708391550085,,,,,,
-20.065606915857643,1.725719464792847,,,,,,
-18.845329137984663,1.7411383410275099,,,,,,
-18.06384765682742,1.7691725399290732,,,,,,
-17.015606916043907,1.753753663694412,,,,,,
-16.036162471864372,1.7509502772236563,,,,,,
-15.12069950858131,1.8098222285945473,,,,,,
-14.044310619588941,1.605522745099034,,,,,,
-14.044310619588941,1.605522745099034,,,,,,
-13.026718027424067,1.6819159872348994,,,,,,
-12.047088397666812,1.6500271945974248,,,,,,
-11.000699508469552,1.3907105205639365,,,,,,
-10.085143953096122,1.4916337702871745,,,,,,
-9.210143953096122,1.3363941348694008,,,,,,
-8.027829138096422,1.136299898177026,,,,,,
-7.207458768039942,1.3013513862424444,,,,,,
-6.161347656976432,1.1499665952060896,,,,,,
-5.176810619886965,1.1306930416870133,,,,,,
-4.133477286435664,1.1790520849213137,,,,,,
-3.2589402492158115,0.7508293290864975,,,,,,
-1.7783846938982606,0.6740856009804104,,,,,,
-0.8629217310808599,0.6029488129128389,,,,,,
0.14457826921716332,0.5377692002084972,,,,,,
1.1242078985087574,0.6267778485597677,,,,,,
2.3118930836208165,0.7669490101645985,,,,,,
3.086152343545109,0.5412734750711927,,,,,,
4.135319009888917,0.7641455401453399,,,,,,
5.045133824460208,0.5899829207272128,,,,,,
6.024856046773493,0.576316307246652,,,,,,
7.280041232239455,0.6015470361289583,,,,,,
8.05578197306022,0.9477697768863981,,,,,,
9.104670861270279,0.5766667096683703,,,,,,
10.103281972464174,0.6281796253436481,,,,,,
11.201244935858995,0.6250257529026714,,,,,,
12.249763454310596,0.9628381671508389,,,,,,
13.095874565187842,0.878735486897642,,,,,,
14.276893083471805,0.7890259501544308,,,,,,
15.257541232276708,0.8314277344769999,,,,,,
16.236893083900213,0.7392652136847525,,,,,,
17.013744935858995,0.6646240672059824,,,,,,
18.266430120915174,0.8072482128598489,,,,,,
19.180226417258382,0.7876242569190534,,,,,,
20.227911602240056,1.0451886681984368,,,,,,
20.934578269254416,1.0984537630793152,,,,,,
22.18568937992677,1.1394537706180035,,,,,,
22.921059750486165,1.1709922443822636,,,,,,
23.836985676549375,1.2680608168210876,,,,,,
28.980319009628147,1.6531809834898974,,,,,,
29.826893084216863,1.5123090170416305,,,,,,
30.9393930840306,1.4425739222094371,,,,,,
31.918930121231824,1.301701788664162,,,,,,
32.899207898881286,1.4551892448763388,,,,,,
33.945967157837,1.555411522659132,,,,,,
34.82494863914326,1.3844027756819823,,,,,,
35.8711523427628,1.3728386602802378,,,,,,
36.918467157986015,1.4947875591796498,,,,,,
37.96328197279945,1.506001272159676,,,,,,
38.81420789891854,1.5760867694135878,,,,,,
39.79531901003793,1.343753254113516,,,,,,
41.21004123194143,1.3851037476224266,,,,,,
41.21004123194143,1.3851037476224266,,,,,,
42.25717086205259,1.4716593283761574,,,,,,
42.804207898676395,1.4303088348672481,,,,,,
44.35133752832189,1.447129320788785,,,,,,
45.133189380168915,1.4628985994451669,,,,,,
46.14170789858326,1.404026815171282,,,,,,
47.122541232034564,1.3560181743586999,,,,,,
48.20522641716525,1.332889943555207,,,,,,
49.152263454161584,1.4537874680924572,,,,,,
50.165874565485865,1.331137764349608,,,,,,
50.165874565485865,1.331137764349608,,,,,,
50.90652271313593,1.310812920016872,,,,,,
51.83902271371335,1.2796249322228328,,,,,,
53.073559750337154,1.2880350916350989,,,,,,
53.98430049140006,1.3125650992224722,,,,,,
54.81893012067303,1.2897872708406977,,,,,,
56.013652342837304,1.3185224416827064,,,,,,
56.788467158097774,1.222855562479261,,,,,,
57.904578268993646,1.0665648033448336,,,,,,
58.953652343247086,1.3879071340931808,,,,,,
59.86559678753838,1.325180588986379,,,,,,
60.844948639627546,1.4373173845926368,,,,,,
61.82448567636311,1.248436860880291,,,,,,
62.804763454478234,1.3227276049373418,,,,,,
63.85393012082204,1.365129305711409,,,,,,
65.03855975018814,1.237924036292205,,,,,,
66.08652271376923,1.1783512800778764,,,,,,
66.79393012123182,1.1853598298032675,,,,,,
75.62013382464647,1.1955222519696362,,,,,,
81.70133752794936,1.1285905436081987,,,,,,
90.53189308382571,1.1667871646761305,,,,,,
97.55300419498235,1.268761621664524,,,,,,
105.08531901007518,0.9141287214948197,,,,,,
112.28374493541196,0.8471970131333816,,,,,,
119.07300419500098,0.8412396706731456,,,,,,
126.57809678791091,0.9127269447109387,,,,,,
133.5748560470529,0.8023422447617758,,,,,,
139.74781900970265,0.7911285317817487,,,,,,
147.56781901000068,0.8314277344769999,,,,,,
152.96957826893777,0.8769833076920427,,,,,,
159.5534671577625,0.8510516904177956,,,,,,
168.64976345421746,0.6719831029015951,,,,,,
175.44124493561685,0.6667266488333002,,,,,,
182.43855975056067,0.6407949480105501,,,,,,
188.21041160216555,0.5640513034529652,,,,,,
196.26263382425532,0.6457009996571271,,,,,,
201.79605975048617,0.6782907642350459,,,,,,
210.14207826880738,0.6334359958634403,,,,,,
216.39652271335945,0.6071538926189719,,,,,,
224.44004123238847,0.732607066381079,,,,,,
229.2734671579674,0.5479316223748659,,,,,,
245.7585597508587,0.5759658212764297,,,,,,
264.6848560469225,0.6527095493825172,,,,,,
272.18430049112067,0.5889316299135537,,,,,,
280.16068938048556,0.46452978873935635,,,,,,
294.4134671580978,0.4655810795530156,,,,,,
300.5643004910089,0.4985212883269058,,,,,,
307.3921708618291,0.4953674576601802,,,,,,
315.04143012082204,0.5083332662973032,,,,,,
320.1994856763631,0.5076324196796143,,,,,,
329.68855975056067,0.46452978873935635,,,,,,
335.18772641709074,0.4918631827974844,,,,,,
342.90670789871365,0.4592733764453133,,,,,,
349.7651338246651,0.5696581599429794,,,,,,
358.0124486396089,0.5770171120900892,,,,,,
373.0398560469039,0.45296567333761073,,,,,,
386.97976345429197,0.5034272981992302,,,,,,
402.0880967876874,0.4018032018583029,,,,,,
416.21652271365747,0.43474341063219246,,,,,,
429.62318937992677,0.4971195950915277,,,,,,
442.7666153064929,0.3064868503993296,,,,,,
457.0894856764935,0.33557234011455356,,,,,,
584.4843930839561,0.31279455350703195,,,,,,
596.9058745652437,0.3622048875549923,,,,,,
610.757263454143,0.29001672512525917,,,,,,
624.2978190095164,0.3212047964678008,,,,,,
638.2774486397393,0.345033915663233,,,,,,
653.4355041948147,0.3604527501236444,,,,,,
666.6745782690123,0.2966748724289318,,,,,,
680.2010597507469,0.4165211897010253,,,,,,
694.0888375281356,0.3292646370068513,,,,,,
708.5013375286944,0.2724953508117811,,,,,,
722.8119856766425,0.32330737809511867,,,,,,
737.8137449356727,0.4820512048270867,,,,,,
750.7727264170535,0.5409230726494741,,,,,,
764.4065227136016,0.36956383970210227,,,,,,
778.917263454292,0.39409380551522294,,,,,,
791.9380041952245,0.30193128472297526,,,,,,
806.0828190096654,0.2788030539194834,,,,,,
820.6875412319787,0.3138458443206912,,,,,,
834.9009671579115,0.2826577729781492,,,,,,
848.4735597507097,0.2830081753998679,,,,,,
862.2264301208779,0.32821338796744387,,,,,,
876.5232819728553,0.35835016849632634,,,,,,
890.5967078986578,0.3369740751241825,,,,,,
904.3050412316807,0.47959817900379825,,,,,,
919.8069856767543,0.30123043810528644,,,,,,
932.3847634545527,0.37236726794710867,,,,,,
947.1577264172956,0.43544429902413284,,,,,,
962.0574486395344,0.22553800081285774,,,,,,
974.2603190098889,0.47679475075879135,,,,,,
987.9378190101124,0.4904614477878546,,,,,,
1003.8530041947961,0.3369740751241825,,,,,,
1015.7667078985833,0.301580840527005,,,,,,
1030.04893012112,0.3313672186341689,,,,,,
1044.0384671580978,0.3762219870057747,,,,,,
1058.3799486397766,0.30193128472297526,,,,,,
1072.4265227136202,0.2749483348608177,,,,,,
,,,,,,3699.949803788215,0.33107278904862936
,,,,,,3717.7246628995053,0.32300287908579733
,,,,,,3731.1589649128728,0.3196799816409646
,,,,,,3745.771998665761,0.29357135620309993
,,,,,,3776.0478703412227,0.3111353477907893
,,,,,,3787.9586768983863,0.3206293728267959
,,,,,,3813.0932056247257,0.3130341301624487
,,,,,,3829.582441521343,0.29736897753527053
,,,,,,3876.071506086737,0.3234776029731379
,,,,,,3886.238208032679,0.28360260727975245
,,,,,,3899.6365239224397,0.29879309260844333
,,,,,,3913.4462895900942,0.287400228611925
,,,,,,3931.7295222315006,0.2817038249080938
,,,,,,4007.864945953712,0.3106606239034492
,,,,,,4013.41411092598,0.3073377264586181
,,,,,,4033.4984534042887,0.2723047276729009
,,,,,,4061.076058139559,0.2850267223529244
,,,,,,4076.1820434732363,0.26907675802888187
,,,,,,4103.133129543625,0.28137153516360996
,,,,,,4116.626930806786,0.2821785487954341
,,,,,,4144.307637038641,0.27102304674258787
,,,,,,4155.887044691015,0.29736897753527053
